species,strain,virus,isolate,infectious.dose,infectious.dose.mid,unit,feeding.method,temp,day.PE,day.PE.mid,num.infected,total.infect,perc.infected,total.infect.exp,num.disseminated,perc.disseminated,total.dissem.exp,total.dissem,num.transmitted,perc.transmitted,total.trans.exp,total.transmitted,trans.method,Infec assay,trans.assay,ref,note
ae_notoscriptus,Maroochy Shire,RRV,RR1693,5.5,5.5,CCID50,pledget,28,9-11,10,11,54,20,54,,NT,NT,,,NT,NT,,NT,Vero-CPE,NT,"Ryan, P.A.; Do, K.-A.; Kay, B.H. Definition of Ross River virus vectors at Maroochy Shire, Australia. Journal of Medical Entomology 2000, 37, 146-152.",
ae_notoscriptus,Maroochy Shire,RRV,B94/20,5.7,5.7,CCID50,pledget,28,9-11,10,3,22,15,22,,NT,NT,,,NT,NT,,NT,Vero-CPE,NT,"Ryan, P.A.; Do, K.-A.; Kay, B.H. Definition of Ross River virus vectors at Maroochy Shire, Australia. Journal of Medical Entomology 2000, 37, 146-152.",
ae_notoscriptus,Maroochy Shire,RRV,RR1693,6.5,6.5,CCID50,pledget,28,12,12,5,14,36,14,,NT,NT,,0,0,14,14,suckling mouse,Vero-CPE,symptoms-Ab,"Ryan, P.A.; Do, K.-A.; Kay, B.H. Definition of Ross River virus vectors at Maroochy Shire, Australia. Journal of Medical Entomology 2000, 37, 146-152.",
ae_notoscriptus,Maroochy Shire,RRV,RR1693,6.5,6.5,CCID50,pledget,28,9-11,10,7,21,35,21,,NT,NT,,,NT,NT,,NT,Vero-CPE,NT,"Ryan, P.A.; Do, K.-A.; Kay, B.H. Definition of Ross River virus vectors at Maroochy Shire, Australia. Journal of Medical Entomology 2000, 37, 146-152.",
ae_notoscriptus,Maroochy Shire,RRV,B94/20,6.7,6.7,CCID50,pledget,28,9-11,10,38,63,60,63,,NT,NT,,,NT,NT,,NT,Vero-CPE,NT,"Ryan, P.A.; Do, K.-A.; Kay, B.H. Definition of Ross River virus vectors at Maroochy Shire, Australia. Journal of Medical Entomology 2000, 37, 146-152.",
ae_notoscriptus,Maroochy Shire,RRV,B94/20,7.7,7.7,CCID50,pledget,28,7,7,9,10,90,10,,NT,NT,,0,0,10,10,suckling mouse,Vero-CPE,symptoms-Ab,"Ryan, P.A.; Do, K.-A.; Kay, B.H. Definition of Ross River virus vectors at Maroochy Shire, Australia. Journal of Medical Entomology 2000, 37, 146-152.",
ae_notoscriptus,Maroochy Shire,RRV,B94/20,7.7,7.7,CCID50,pledget,28,10,10,11,13,85,13,,NT,NT,,0,0,13,13,suckling mouse,Vero-CPE,symptoms-Ab,"Ryan, P.A.; Do, K.-A.; Kay, B.H. Definition of Ross River virus vectors at Maroochy Shire, Australia. Journal of Medical Entomology 2000, 37, 146-152.",
ae_notoscriptus,Maroochy Shire,RRV,B94/20,7.7,7.7,CCID50,pledget,28,9-11,10,69,106,65,106,,NT,NT,,,NT,NT,,NT,Vero-CPE,NT,"Ryan, P.A.; Do, K.-A.; Kay, B.H. Definition of Ross River virus vectors at Maroochy Shire, Australia. Journal of Medical Entomology 2000, 37, 146-152.",
ae_procax,Maroochy Shire,RRV,B94/20,5.7,5.7,CCID50,pledget,28,9-11,10,12,40,30,40,,NT,NT,,,NT,NT,,NT,Vero-CPE,NT,"Ryan, P.A.; Do, K.-A.; Kay, B.H. Definition of Ross River virus vectors at Maroochy Shire, Australia. Journal of Medical Entomology 2000, 37, 146-152.",
ae_procax,Maroochy Shire,RRV,B94/20,6.7,6.7,CCID50,pledget,28,9-11,10,19,21,90,21,,NT,NT,,,NT,NT,,NT,Vero-CPE,NT,"Ryan, P.A.; Do, K.-A.; Kay, B.H. Definition of Ross River virus vectors at Maroochy Shire, Australia. Journal of Medical Entomology 2000, 37, 146-152.",
ae_procax,Maroochy Shire,RRV,B94/20,7.7,7.7,CCID50,pledget,28,9-11,10,126,133,95,133,,NT,NT,,,NT,NT,,NT,Vero-CPE,NT,"Ryan, P.A.; Do, K.-A.; Kay, B.H. Definition of Ross River virus vectors at Maroochy Shire, Australia. Journal of Medical Entomology 2000, 37, 146-152.",
ae_procax,Maroochy Shire,RRV,B94/20,7.7,7.7,CCID50,pledget,28,9,9,48,49,98,49,,NT,NT,,28,64,44,44,suckling mouse,Vero-CPE,symptoms-Ab,"Ryan, P.A.; Do, K.-A.; Kay, B.H. Definition of Ross River virus vectors at Maroochy Shire, Australia. Journal of Medical Entomology 2000, 37, 146-152.",
ae_procax,Maroochy Shire,RRV,B94/20,7.7,7.7,CCID50,pledget,28,19,19,16,16,100,16,,NT,NT,,13,93,14,14,suckling mouse,Vero-CPE,symptoms-Ab,"Ryan, P.A.; Do, K.-A.; Kay, B.H. Definition of Ross River virus vectors at Maroochy Shire, Australia. Journal of Medical Entomology 2000, 37, 146-152.",
ve_funerea,Maroochy Shire,RRV,B94/20,4.7,4.7,CCID50,pledget,28,9-11,10,0,24,0,24,,NT,NT,,,NT,NT,,NT,Vero-CPE,NT,"Ryan, P.A.; Do, K.-A.; Kay, B.H. Definition of Ross River virus vectors at Maroochy Shire, Australia. Journal of Medical Entomology 2000, 37, 146-152.",
ve_funerea,Maroochy Shire,RRV,B94/20,5.7,5.7,CCID50,pledget,28,9-11,10,0,13,0,13,,NT,NT,,,NT,NT,,NT,Vero-CPE,NT,"Ryan, P.A.; Do, K.-A.; Kay, B.H. Definition of Ross River virus vectors at Maroochy Shire, Australia. Journal of Medical Entomology 2000, 37, 146-152.",
ve_funerea,Maroochy Shire,RRV,B94/20,6.7,6.7,CCID50,pledget,28,9-11,10,9,34,26,34,,NT,NT,,,NT,NT,,NT,Vero-CPE,NT,"Ryan, P.A.; Do, K.-A.; Kay, B.H. Definition of Ross River virus vectors at Maroochy Shire, Australia. Journal of Medical Entomology 2000, 37, 146-152.",
ve_funerea,Maroochy Shire,RRV,B94/20,7.7,7.7,CCID50,pledget,28,9-11,10,139,162,86,162,,NT,NT,,,NT,NT,,NT,Vero-CPE,NT,"Ryan, P.A.; Do, K.-A.; Kay, B.H. Definition of Ross River virus vectors at Maroochy Shire, Australia. Journal of Medical Entomology 2000, 37, 146-152.",
ve_funerea,Maroochy Shire,RRV,B94/20,7.7,7.7,CCID50,pledget,28,7,7,20,24,83,24,,NT,NT,,9,39,23,23,suckling mouse,Vero-CPE,symptoms-Ab,"Ryan, P.A.; Do, K.-A.; Kay, B.H. Definition of Ross River virus vectors at Maroochy Shire, Australia. Journal of Medical Entomology 2000, 37, 146-152.",
ve_funerea,Maroochy Shire,RRV,B94/20,7.7,7.7,CCID50,pledget,28,8,8,12,12,100,12,,NT,NT,,7,58,12,12,suckling mouse,Vero-CPE,symptoms-Ab,"Ryan, P.A.; Do, K.-A.; Kay, B.H. Definition of Ross River virus vectors at Maroochy Shire, Australia. Journal of Medical Entomology 2000, 37, 146-152.",
ve_funerea,Maroochy Shire,RRV,B94/20,7.7,7.7,CCID50,pledget,28,9,9,23,23,100,23,,NT,NT,,5,25,20,20,suckling mouse,Vero-CPE,symptoms-Ab,"Ryan, P.A.; Do, K.-A.; Kay, B.H. Definition of Ross River virus vectors at Maroochy Shire, Australia. Journal of Medical Entomology 2000, 37, 146-152.",
ae_vigilax,Batemans Bay,RRV,T48,2.9,2.9,TCID50,pledget,22-26,5,5,0,14,0,14,,NT,NT,,,NT,NT,,NT,BHK-CPE,NT,"Vale, T.G.; Dowling, M.L.; Cloonan, M.J. Infection and multiplication of Ross River virus in the mosquito Aedes vigilax (Skuse). Australian Journal of Zoology 1992, 40, 35-41.",
ae_vigilax,Batemans Bay,RRV,T48,4.6,4.6,TCID50,pledget,22-26,5,5,1,24,4,24,,NT,NT,,,NT,NT,,NT,BHK-CPE,NT,"Vale, T.G.; Dowling, M.L.; Cloonan, M.J. Infection and multiplication of Ross River virus in the mosquito Aedes vigilax (Skuse). Australian Journal of Zoology 1992, 40, 35-41.",
ae_vigilax,Batemans Bay,RRV,T48,5.7,5.7,TCID50,pledget,22-26,5,5,7,24,29,24,,NT,NT,,,NT,NT,,NT,BHK-CPE,NT,"Vale, T.G.; Dowling, M.L.; Cloonan, M.J. Infection and multiplication of Ross River virus in the mosquito Aedes vigilax (Skuse). Australian Journal of Zoology 1992, 40, 35-41.",
ae_vigilax,Batemans Bay,RRV,T48,6.5,6.5,TCID50,pledget,22-26,5,5,19,22,86,22,,NT,NT,,,NT,NT,,NT,BHK-CPE,NT,"Vale, T.G.; Dowling, M.L.; Cloonan, M.J. Infection and multiplication of Ross River virus in the mosquito Aedes vigilax (Skuse). Australian Journal of Zoology 1992, 40, 35-41.",
ae_vigilax,Batemans Bay,RRV,T48,7.9,7.9,TCID50,pledget,22-26,5,5,10,11,91,11,,NT,NT,,,NT,NT,,NT,BHK-CPE,NT,"Vale, T.G.; Dowling, M.L.; Cloonan, M.J. Infection and multiplication of Ross River virus in the mosquito Aedes vigilax (Skuse). Australian Journal of Zoology 1992, 40, 35-41.",
ae_notoscriptus,Brisbane,RRV,B94/20,3.5,3.5,CCID50,pledget,25,9,9,0,28,0,28,,NT,NT,,,NT,NT,,NT,Vero-CPE,NT,"Watson, T.M.; Kay, B.H. Vector competence of Aedes notoscriptus (Diptera: Culicidae) for Ross River virus in Queensland, Australia. Journal of Medical Entomology 1998, 35, 104-106.",
ae_notoscriptus,Brisbane,RRV,B94/20,4.5,4.5,CCID50,pledget,25,9,9,2,43,5,43,,NT,NT,,,NT,NT,,NT,Vero-CPE,NT,"Watson, T.M.; Kay, B.H. Vector competence of Aedes notoscriptus (Diptera: Culicidae) for Ross River virus in Queensland, Australia. Journal of Medical Entomology 1998, 35, 104-106.",
ae_notoscriptus,Brisbane,RRV,B94/20,6,6,CCID50,pledget,25,9,9,19,30,63,30,,NT,NT,,,NT,NT,,NT,Vero-CPE,NT,"Watson, T.M.; Kay, B.H. Vector competence of Aedes notoscriptus (Diptera: Culicidae) for Ross River virus in Queensland, Australia. Journal of Medical Entomology 1998, 35, 104-106.",
ae_notoscriptus,Brisbane,RRV,B94/20,7.5,7.5,CCID50,pledget,25,9,9,94,110,85,110,,NT,NT,,,NT,NT,,NT,Vero-CPE,NT,"Watson, T.M.; Kay, B.H. Vector competence of Aedes notoscriptus (Diptera: Culicidae) for Ross River virus in Queensland, Australia. Journal of Medical Entomology 1998, 35, 104-106.",
ae_notoscriptus,Brisbane,RRV,B94/20,7.5,7.5,CCID50,pledget,25,4,4,16,21,76,21,,NT,NT,,0,0,21,21,suckling mouse,Vero-CCID50,symptoms-Ab,"Watson, T.M.; Kay, B.H. Vector competence of Aedes notoscriptus (Diptera: Culicidae) for Ross River virus in Queensland, Australia. Journal of Medical Entomology 1998, 35, 104-106.",
ae_notoscriptus,Brisbane,RRV,B94/20,7.5,7.5,CCID50,pledget,25,5,5,18,22,82,22,,NT,NT,,0,0,22,22,suckling mouse,Vero-CCID50,symptoms-Ab,"Watson, T.M.; Kay, B.H. Vector competence of Aedes notoscriptus (Diptera: Culicidae) for Ross River virus in Queensland, Australia. Journal of Medical Entomology 1998, 35, 104-106.",
ae_notoscriptus,Brisbane,RRV,B94/20,7.5,7.5,CCID50,pledget,25,7,7,12,15,80,15,,NT,NT,,0,0,15,15,suckling mouse,Vero-CCID50,symptoms-Ab,"Watson, T.M.; Kay, B.H. Vector competence of Aedes notoscriptus (Diptera: Culicidae) for Ross River virus in Queensland, Australia. Journal of Medical Entomology 1998, 35, 104-106.",
ae_notoscriptus,Brisbane,RRV,B94/20,7.5,7.5,CCID50,pledget,25,9,9,14,15,93,15,,NT,NT,,1,7,15,15,suckling mouse,Vero-CCID50,symptoms-Ab,"Watson, T.M.; Kay, B.H. Vector competence of Aedes notoscriptus (Diptera: Culicidae) for Ross River virus in Queensland, Australia. Journal of Medical Entomology 1998, 35, 104-106.",
ae_notoscriptus,Brisbane,RRV,B94/20,7.5,7.5,CCID50,pledget,25,12,12,13,15,87,15,,NT,NT,,2,13,15,15,suckling mouse,Vero-CCID50,symptoms-Ab,"Watson, T.M.; Kay, B.H. Vector competence of Aedes notoscriptus (Diptera: Culicidae) for Ross River virus in Queensland, Australia. Journal of Medical Entomology 1998, 35, 104-106.",
ae_notoscriptus,Brisbane,RRV,B94/20,7.5,7.5,CCID50,pledget,25,14,14,15,15,100,15,,NT,NT,,2,13,15,15,suckling mouse,Vero-CCID50,symptoms-Ab,"Watson, T.M.; Kay, B.H. Vector competence of Aedes notoscriptus (Diptera: Culicidae) for Ross River virus in Queensland, Australia. Journal of Medical Entomology 1998, 35, 104-106.",
ae_notoscriptus,Brisbane,RRV,B94/20,7.5,7.5,CCID50,pledget,25,17,17,5,7,71,7,,NT,NT,,0,0,7,7,suckling mouse,Vero-CCID50,symptoms-Ab,"Watson, T.M.; Kay, B.H. Vector competence of Aedes notoscriptus (Diptera: Culicidae) for Ross River virus in Queensland, Australia. Journal of Medical Entomology 1998, 35, 104-106.",
ma_septempunctata,Cairns,RRV,RR102MP,5.7,5.7,CCID50,pledget,28,5,5,49,141,35,141,37,26,141,141,2,13.3,15,15,Capillary tube,BHK-CPE,BHK-CPE,"Webb, C.E.; Doggett, S.L.; Ritchie, S.A.; Russell, R.C. Vector competence of three Australian mosquitoes, Verrallina carmenti, Verraullina lineata, and Mansonia septempunctata (Diptera: Culicidae), for Ross River virus. J Med Entomol 2008, 45, 737-740.",
ve_carmenti,Cairns,RRV,RR2186,4.3,4.3,CCID50,pledget,28,7,7,14,41,34,41,14,34,41,41,1,3.1,32,32,Capillary tube,BHK-CPE,BHK-CPE,"Webb, C.E.; Doggett, S.L.; Ritchie, S.A.; Russell, R.C. Vector competence of three Australian mosquitoes, Verrallina carmenti, Verraullina lineata, and Mansonia septempunctata (Diptera: Culicidae), for Ross River virus. J Med Entomol 2008, 45, 737-740.",
ve_carmenti,Cairns,RRV,RR2186,5.3,5.3,CCID50,pledget,28,7,7,20,25,80,25,19,76,25,25,2,8.3,24,24,Capillary tube,BHK-CPE,BHK-CPE,"Webb, C.E.; Doggett, S.L.; Ritchie, S.A.; Russell, R.C. Vector competence of three Australian mosquitoes, Verrallina carmenti, Verraullina lineata, and Mansonia septempunctata (Diptera: Culicidae), for Ross River virus. J Med Entomol 2008, 45, 737-740.",
ve_carmenti,Cairns,RRV,RR2186,6.3,6.3,CCID50,pledget,28,7,7,32,34,94,34,20,59,34,34,1,3.1,32,32,Capillary tube,BHK-CPE,BHK-CPE,"Webb, C.E.; Doggett, S.L.; Ritchie, S.A.; Russell, R.C. Vector competence of three Australian mosquitoes, Verrallina carmenti, Verraullina lineata, and Mansonia septempunctata (Diptera: Culicidae), for Ross River virus. J Med Entomol 2008, 45, 737-740.",
ve_carmenti,Cairns,RRV,RR2186,7.3,7.3,CCID50,pledget,28,7,7,24,27,89,27,24,89,27,27,2,8.3,24,24,Capillary tube,BHK-CPE,BHK-CPE,"Webb, C.E.; Doggett, S.L.; Ritchie, S.A.; Russell, R.C. Vector competence of three Australian mosquitoes, Verrallina carmenti, Verraullina lineata, and Mansonia septempunctata (Diptera: Culicidae), for Ross River virus. J Med Entomol 2008, 45, 737-740.",
ve_carmenti,Cairns,RRV,RR102MP,7.6,7.6,CCID50,pledget,28,7,7,37,40,93,40,36,90,40,40,11,27.5,40,40,Capillary tube,BHK-CPE,BHK-CPE,"Webb, C.E.; Doggett, S.L.; Ritchie, S.A.; Russell, R.C. Vector competence of three Australian mosquitoes, Verrallina carmenti, Verraullina lineata, and Mansonia septempunctata (Diptera: Culicidae), for Ross River virus. J Med Entomol 2008, 45, 737-740.",
ve_carmenti,Cairns,RRV,RR2186,8.3,8.3,CCID50,pledget,28,7,7,30,33,91,33,29,88,33,33,3,9.1,33,33,Capillary tube,BHK-CPE,BHK-CPE,"Webb, C.E.; Doggett, S.L.; Ritchie, S.A.; Russell, R.C. Vector competence of three Australian mosquitoes, Verrallina carmenti, Verraullina lineata, and Mansonia septempunctata (Diptera: Culicidae), for Ross River virus. J Med Entomol 2008, 45, 737-740.",
ve_lineata,Cairns,RRV,RR2186,3.5,3.5,CCID50,pledget,28,7,7,1,15,7,15,1,7,15,15,,NT,NT,,Capillary tube,BHK-CPE,BHK-CPE,"Webb, C.E.; Doggett, S.L.; Ritchie, S.A.; Russell, R.C. Vector competence of three Australian mosquitoes, Verrallina carmenti, Verraullina lineata, and Mansonia septempunctata (Diptera: Culicidae), for Ross River virus. J Med Entomol 2008, 45, 737-740.",
ve_lineata,Cairns,RRV,RR2186,4.5,4.5,CCID50,pledget,28,7,7,3,19,15,19,3,16,19,19,,NT,NT,,Capillary tube,BHK-CPE,BHK-CPE,"Webb, C.E.; Doggett, S.L.; Ritchie, S.A.; Russell, R.C. Vector competence of three Australian mosquitoes, Verrallina carmenti, Verraullina lineata, and Mansonia septempunctata (Diptera: Culicidae), for Ross River virus. J Med Entomol 2008, 45, 737-740.",
ve_lineata,Cairns,RRV,RR2186,5.5,5.5,CCID50,pledget,28,7,7,12,29,41,29,12,41,29,29,,NT,NT,,Capillary tube,BHK-CPE,BHK-CPE,"Webb, C.E.; Doggett, S.L.; Ritchie, S.A.; Russell, R.C. Vector competence of three Australian mosquitoes, Verrallina carmenti, Verraullina lineata, and Mansonia septempunctata (Diptera: Culicidae), for Ross River virus. J Med Entomol 2008, 45, 737-740.",
ve_lineata,Cairns,RRV,RR2186,6.5,6.5,CCID50,pledget,28,7,7,7,22,32,22,7,32,22,22,,NT,NT,,Capillary tube,BHK-CPE,BHK-CPE,"Webb, C.E.; Doggett, S.L.; Ritchie, S.A.; Russell, R.C. Vector competence of three Australian mosquitoes, Verrallina carmenti, Verraullina lineata, and Mansonia septempunctata (Diptera: Culicidae), for Ross River virus. J Med Entomol 2008, 45, 737-740.",
ve_lineata,Cairns,RRV,RR2186,7.5,7.5,CCID50,pledget,28,7,7,19,22,86,22,19,86,22,22,,NT,NT,,Capillary tube,BHK-CPE,BHK-CPE,"Webb, C.E.; Doggett, S.L.; Ritchie, S.A.; Russell, R.C. Vector competence of three Australian mosquitoes, Verrallina carmenti, Verraullina lineata, and Mansonia septempunctata (Diptera: Culicidae), for Ross River virus. J Med Entomol 2008, 45, 737-740.",
ve_lineata,Cairns,RRV,RR102MP,7.6,7.6,CCID50,pledget,28,7,7,82,99,83,99,59,60,99,99,19,19,99,99,Capillary tube,BHK-CPE,BHK-CPE,"Webb, C.E.; Doggett, S.L.; Ritchie, S.A.; Russell, R.C. Vector competence of three Australian mosquitoes, Verrallina carmenti, Verraullina lineata, and Mansonia septempunctata (Diptera: Culicidae), for Ross River virus. J Med Entomol 2008, 45, 737-740.",
ae_vigilax,Townsville,RRV,5962 Batemans Bay,Exact titer not reported,,Exact titer not reported,pledget,27,12,12,,,100,Data not shown,,NT,NT,,,NT,NT,,NT,BHK-CPE,NT,"Wells, P.J.; Russell, R.C.; Cloonan, M.J. Investigating vector competence of Culex annulirostris and Aedes vigilax for Ross River virus and other Alpha- and Bunyaviruses. Arbovirus Research in Australia 1993, 6, 10-14.",
ae_vigilax,Townsville,RRV,T48,Exact titer not reported,,Exact titer not reported,pledget,27,12,12,,,88,Data not shown,,NT,NT,,,NT,NT,,NT,BHK-CPE,NT,"Wells, P.J.; Russell, R.C.; Cloonan, M.J. Investigating vector competence of Culex annulirostris and Aedes vigilax for Ross River virus and other Alpha- and Bunyaviruses. Arbovirus Research in Australia 1993, 6, 10-14.",
ae_vigilax,Townsville,RRV,2186 Bourke,Exact titer not reported,,Exact titer not reported,pledget,27,12,12,,,96,Data not shown,,NT,NT,,,NT,NT,,NT,BHK-CPE,NT,"Wells, P.J.; Russell, R.C.; Cloonan, M.J. Investigating vector competence of Culex annulirostris and Aedes vigilax for Ross River virus and other Alpha- and Bunyaviruses. Arbovirus Research in Australia 1993, 6, 10-14.",
ae_vigilax,Townsville,RRV,7000 Merimbula,Exact titer not reported,,Exact titer not reported,pledget,27,12,12,,,71,Data not shown,,NT,NT,,,NT,NT,,NT,BHK-CPE,NT,"Wells, P.J.; Russell, R.C.; Cloonan, M.J. Investigating vector competence of Culex annulirostris and Aedes vigilax for Ross River virus and other Alpha- and Bunyaviruses. Arbovirus Research in Australia 1993, 6, 10-14.",
ae_vigilax,Townsville,RRV,2353 Taree,Exact titer not reported,,Exact titer not reported,pledget,27,12,12,,,100,Data not shown,,NT,NT,,,NT,NT,,NT,BHK-CPE,NT,"Wells, P.J.; Russell, R.C.; Cloonan, M.J. Investigating vector competence of Culex annulirostris and Aedes vigilax for Ross River virus and other Alpha- and Bunyaviruses. Arbovirus Research in Australia 1993, 6, 10-14.",
ae_vigilax,Batemans Bay,RRV,T48,Exact titer not reported,,Exact titer not reported,pledget,27,12,12,,,18,Data not shown,,NT,NT,,,NT,NT,,NT,BHK-CPE,NT,"Wells, P.J.; Russell, R.C.; Cloonan, M.J. Investigating vector competence of Culex annulirostris and Aedes vigilax for Ross River virus and other Alpha- and Bunyaviruses. Arbovirus Research in Australia 1993, 6, 10-14.",
ae_vigilax,Batemans Bay,RRV,2186 Bourke,Exact titer not reported,,Exact titer not reported,pledget,27,12,12,,,100,Data not shown,,NT,NT,,,NT,NT,,NT,BHK-CPE,NT,"Wells, P.J.; Russell, R.C.; Cloonan, M.J. Investigating vector competence of Culex annulirostris and Aedes vigilax for Ross River virus and other Alpha- and Bunyaviruses. Arbovirus Research in Australia 1993, 6, 10-14.",
ae_vigilax,Batemans Bay,RRV,7000 Merimbula,Exact titer not reported,,Exact titer not reported,pledget,27,12,12,,,58,Data not shown,,NT,NT,,,NT,NT,,NT,BHK-CPE,NT,"Wells, P.J.; Russell, R.C.; Cloonan, M.J. Investigating vector competence of Culex annulirostris and Aedes vigilax for Ross River virus and other Alpha- and Bunyaviruses. Arbovirus Research in Australia 1993, 6, 10-14.",
ae_vigilax,Batemans Bay,RRV,5962 Batemans Bay,Exact titer not reported,,Exact titer not reported,pledget,27,12,12,,,67,Data not shown,,NT,NT,,,NT,NT,,NT,BHK-CPE,NT,"Wells, P.J.; Russell, R.C.; Cloonan, M.J. Investigating vector competence of Culex annulirostris and Aedes vigilax for Ross River virus and other Alpha- and Bunyaviruses. Arbovirus Research in Australia 1993, 6, 10-14.",
ae_vigilax,Batemans Bay,RRV,9523 Deniliquin,Exact titer not reported,,Exact titer not reported,pledget,27,12,12,,,100,Data not shown,,NT,NT,,,NT,NT,,NT,BHK-CPE,NT,"Wells, P.J.; Russell, R.C.; Cloonan, M.J. Investigating vector competence of Culex annulirostris and Aedes vigilax for Ross River virus and other Alpha- and Bunyaviruses. Arbovirus Research in Australia 1993, 6, 10-14.",
ae_vigilax,Batemans Bay,RRV,3492 Pt Stephens,Exact titer not reported,,Exact titer not reported,pledget,27,12,12,,,100,Data not shown,,NT,NT,,,NT,NT,,NT,BHK-CPE,NT,"Wells, P.J.; Russell, R.C.; Cloonan, M.J. Investigating vector competence of Culex annulirostris and Aedes vigilax for Ross River virus and other Alpha- and Bunyaviruses. Arbovirus Research in Australia 1993, 6, 10-14.",
cx_annulirostris,Shepparton,RRV,T48,Exact titer not reported,,Exact titer not reported,pledget,27,12,12,,,42,Data not shown,,NT,NT,,,NT,NT,,NT,BHK-CPE,NT,"Wells, P.J.; Russell, R.C.; Cloonan, M.J. Investigating vector competence of Culex annulirostris and Aedes vigilax for Ross River virus and other Alpha- and Bunyaviruses. Arbovirus Research in Australia 1993, 6, 10-14.",
cx_annulirostris,Shepparton,RRV,2186 Bourke,Exact titer not reported,,Exact titer not reported,pledget,27,12,12,,,61,Data not shown,,NT,NT,,,NT,NT,,NT,BHK-CPE,NT,"Wells, P.J.; Russell, R.C.; Cloonan, M.J. Investigating vector competence of Culex annulirostris and Aedes vigilax for Ross River virus and other Alpha- and Bunyaviruses. Arbovirus Research in Australia 1993, 6, 10-14.",
cx_annulirostris,Shepparton,RRV,7000 Merimbula,Exact titer not reported,,Exact titer not reported,pledget,27,12,12,,,75,Data not shown,,NT,NT,,,NT,NT,,NT,BHK-CPE,NT,"Wells, P.J.; Russell, R.C.; Cloonan, M.J. Investigating vector competence of Culex annulirostris and Aedes vigilax for Ross River virus and other Alpha- and Bunyaviruses. Arbovirus Research in Australia 1993, 6, 10-14.",
cx_annulirostris,Shepparton,RRV,2353 Taree,Exact titer not reported,,Exact titer not reported,pledget,27,12,12,,,91,Data not shown,,NT,NT,,,NT,NT,,NT,BHK-CPE,NT,"Wells, P.J.; Russell, R.C.; Cloonan, M.J. Investigating vector competence of Culex annulirostris and Aedes vigilax for Ross River virus and other Alpha- and Bunyaviruses. Arbovirus Research in Australia 1993, 6, 10-14.",
ae_alternans,Batemans Bay,RRV,5962,4.2,4.2,TCID50,pledget,27,1,1,,,NT,NT,2,100,2,2,,NT,NT,,NT,BHK-CPE,NT,"Wells, P.J.; Russell, R.C.; Cloonan, M.J.; Hueston, L.; Geary, M.J. Virus infection and vector competence of Aedes alternans (Westwood) (Diptera: Culicidae) for Ross River virus. Journal of the Australian Entomological Society 1994, 33, 373-375.",
